scrape_id,barcode,competitor_channel,competitor_product_name,listed_price,discounted_price,voucher_text,timestamp
SCRAPE-0748,5403430928524,GrabMart,[Freeship] Toner L'Oreal 200g,1117000,959000,Giảm 50K đơn 300K,2026-06-30 14:09:28
SCRAPE-0749,5403430928524,Shopee,Date mới Toner L'Oreal 200g,1023000,883000,Freeship extra,2026-06-29 12:35:36
SCRAPE-0750,5403430928524,GrabMart,[Freeship] Toner L'Oreal 200g,1161000,1103000,Giảm 15k cho đơn từ 150k,2026-07-02 23:44:37
SCRAPE-0751,5403430928524,GrabMart,Toner L'Oreal 200g Giá sỉ,1019000,870000,,2026-07-05 14:12:27
SCRAPE-0752,634857099296,Lazada,Serum Bioderma 30ml Chính hãng,125000,91000,Giảm 15k cho đơn từ 150k,2026-07-02 23:37:03
SCRAPE-0753,634857099296,GrabMart,Serum Bioderma 30ml [Freeship],117000,117000,,2026-07-03 03:14:03
SCRAPE-0754,634857099296,Lazada,Auth 100% Serum Bioderma 30ml,104000,101000,,2026-07-05 13:08:00
SCRAPE-0755,634857099296,Lazada,Serum Bioderma 30ml [Freeship],111000,80000,Giảm 50K đơn 300K,2026-07-04 15:26:53
SCRAPE-0756,4101354860093,GrabMart,Kem dưỡng ẩm La Roche-Posay 30ml Chính hãng,1523000,1102000,Giảm 50K đơn 300K,2026-07-04 17:58:12
SCRAPE-0757,4101354860093,TikTok Shop,Giá sỉ Kem dưỡng ẩm La Roche-Posay 30ml,1261000,1056000,Freeship extra,2026-06-30 20:22:17
SCRAPE-0758,4101354860093,TikTok Shop,Kem dưỡng ẩm La Roche-Posay 30ml Auth 100%,1421000,1029000,Hoàn xu 10%,2026-07-03 20:33:21
SCRAPE-0759,4101354860093,TikTok Shop,Kem dưỡng ẩm La Roche-Posay 30ml Date mới,1187000,1092000,Freeship extra,2026-07-04 19:26:51
SCRAPE-0760,6332994852922,GrabMart,Sữa tắm Innisfree 30ml Date mới,249000,179000,Freeship extra,2026-07-02 05:50:24
SCRAPE-0761,6332994852922,Shopee,Auth 100% Sữa tắm Innisfree 30ml,289000,287000,Freeship extra,2026-07-01 12:15:54
SCRAPE-0762,6332994852922,Shopee,Sữa tắm Innisfree 30ml Auth 100%,289000,255000,Giảm 15k cho đơn từ 150k,2026-07-01 02:39:44
SCRAPE-0763,6332994852922,TikTok Shop,[Freeship] Sữa tắm Innisfree 30ml,229000,180000,Hoàn xu 10%,2026-07-03 21:40:29
SCRAPE-0764,8293911069647,Shopee,Auth 100% Sữa tắm Bioderma 50ml,970000,749000,Giảm 50K đơn 300K,2026-07-01 21:01:59
SCRAPE-0765,8293911069647,TikTok Shop,Auth 100% Sữa tắm Bioderma 50ml,961000,729000,,2026-06-29 02:59:21
SCRAPE-0766,8293911069647,GrabMart,Sữa tắm Bioderma 50ml [Freeship],1178000,1001000,Giảm 50K đơn 300K,2026-07-02 15:14:07
SCRAPE-0767,8293911069647,Shopee,Sữa tắm Bioderma 50ml Chính hãng,1081000,878000,Giảm 50K đơn 300K,2026-07-04 22:31:31
SCRAPE-0768,8293911069647,TikTok Shop,Sữa tắm Bioderma 50ml [Freeship],1040000,932000,Giảm 15k cho đơn từ 150k,2026-07-05 01:04:22
SCRAPE-0769,8440003044146,TikTok Shop,Giá sỉ Toner Garnier 150g,502000,425000,Freeship extra,2026-07-04 18:40:50
SCRAPE-0770,8440003044146,Lazada,Date mới Toner Garnier 150g,639000,545000,Freeship extra,2026-07-01 00:30:41
SCRAPE-0771,8440003044146,GrabMart,Giá sỉ Toner Garnier 150g,517000,446000,Hoàn xu 10%,2026-07-01 03:20:59
SCRAPE-0772,8440003044146,Lazada,Auth 100% Toner Garnier 150g,518000,391000,Giảm 15k cho đơn từ 150k,2026-06-30 09:35:44
SCRAPE-0773,8440003044146,TikTok Shop,Toner Garnier 150g Date mới,511000,500000,Giảm 15k cho đơn từ 150k,2026-07-05 08:18:43
SCRAPE-0774,7329047164612,GrabMart,Kem dưỡng ẩm Cetaphil 150g Chính hãng,812000,769000,,2026-07-01 12:53:15
SCRAPE-0775,7329047164612,GrabMart,Kem dưỡng ẩm Cetaphil 150g Chính hãng,697000,565000,Hoàn xu 10%,2026-06-30 20:25:22
SCRAPE-0776,7329047164612,TikTok Shop,Kem dưỡng ẩm Cetaphil 150g Giá sỉ,675000,494000,Giảm 15k cho đơn từ 150k,2026-07-05 06:04:17
SCRAPE-0777,7329047164612,TikTok Shop,Chính hãng Kem dưỡng ẩm Cetaphil 150g,669000,544000,Freeship extra,2026-07-04 22:35:34
SCRAPE-0778,5591083646762,Lazada,Kem dưỡng ẩm Maybelline 250ml [Freeship],211000,206000,Giảm 15k cho đơn từ 150k,2026-07-05 08:57:48
SCRAPE-0779,5591083646762,Lazada,Kem dưỡng ẩm Maybelline 250ml [Freeship],173000,145000,,2026-06-30 01:22:03
SCRAPE-0780,5591083646762,GrabMart,Date mới Kem dưỡng ẩm Maybelline 250ml,183000,154000,Hoàn xu 10%,2026-07-04 09:42:59
SCRAPE-0781,5591083646762,GrabMart,[Freeship] Kem dưỡng ẩm Maybelline 250ml,226000,219000,,2026-06-30 07:35:58
SCRAPE-0782,4206613332616,Lazada,Giá sỉ Dầu gội CeraVe 100ml,433000,309000,Giảm 50K đơn 300K,2026-07-02 14:39:22
SCRAPE-0783,4206613332616,TikTok Shop,Auth 100% Dầu gội CeraVe 100ml,403000,363000,Hoàn xu 10%,2026-07-05 02:54:14
SCRAPE-0784,4206613332616,Lazada,Dầu gội CeraVe 100ml Auth 100%,425000,366000,Giảm 15k cho đơn từ 150k,2026-07-01 08:41:44
SCRAPE-0785,4206613332616,Lazada,Date mới Dầu gội CeraVe 100ml,350000,260000,Giảm 15k cho đơn từ 150k,2026-06-30 02:24:25
SCRAPE-0786,4206613332616,Shopee,Dầu gội CeraVe 100ml Date mới,428000,310000,Giảm 15k cho đơn từ 150k,2026-06-30 18:53:11
SCRAPE-0787,3582635858340,Lazada,Auth 100% Toner L'Oreal 30ml,136000,108000,,2026-07-05 14:06:35
SCRAPE-0788,3582635858340,GrabMart,Giá sỉ Toner L'Oreal 30ml,132000,94000,Hoàn xu 10%,2026-07-03 04:44:28
SCRAPE-0789,3582635858340,Shopee,Toner L'Oreal 30ml Date mới,139000,126000,,2026-07-05 04:47:34
SCRAPE-0790,6787273816633,Lazada,Kem chống nắng Maybelline 250ml Date mới,1031000,901000,Giảm 50K đơn 300K,2026-06-29 19:48:52
SCRAPE-0791,6787273816633,GrabMart,Kem chống nắng Maybelline 250ml Chính hãng,976000,951000,Giảm 15k cho đơn từ 150k,2026-07-05 02:18:12
SCRAPE-0792,6787273816633,GrabMart,Kem chống nắng Maybelline 250ml Auth 100%,1110000,847000,Hoàn xu 10%,2026-07-03 17:17:58
SCRAPE-0793,6787273816633,GrabMart,Kem chống nắng Maybelline 250ml Chính hãng,1013000,732000,Freeship extra,2026-07-03 04:23:31
SCRAPE-0794,6787273816633,TikTok Shop,Kem chống nắng Maybelline 250ml Auth 100%,1295000,1250000,Freeship extra,2026-07-01 03:12:56
SCRAPE-0795,9350501062586,GrabMart,Kem chống nắng Cetaphil 150g [Freeship],152000,133000,Freeship extra,2026-07-05 00:09:52
SCRAPE-0796,9350501062586,Lazada,Kem chống nắng Cetaphil 150g Chính hãng,170000,126000,Freeship extra,2026-07-03 13:02:46
SCRAPE-0797,9350501062586,GrabMart,Kem chống nắng Cetaphil 150g Auth 100%,153000,124000,Hoàn xu 10%,2026-07-01 18:44:10
SCRAPE-0798,9350501062586,TikTok Shop,Kem chống nắng Cetaphil 150g Giá sỉ,153000,143000,,2026-06-30 12:53:12
